No,Time,Interval(mi),Indoor Humidity(%),Indoor Temperature(°C),Outdoor Humidity(%),Outdoor Temperature(°C),Absolute Pressure(hPa),Wind(m/s),Gust(m/s),Direction,Relative Pressure(hPa),Dewpoint(°C),Windchill(°C),Hour Rainfall(mm),24 hour Rainfall(mm),Week Rainfall(mm),Month Rainfall(mm),Total Rainfall(mm),Wind Level(bft),Gust Level(bft)
1312,24-01-2009 21:40,30,49,11.4,79,3.2,979.8,0.7,2,SE,960,-0.1,3.2,0,0,43.2,171,171,1,2
1313,24-01-2009 22:10,30,49,11.4,79,3.3,979.4,1.4,2.7,S,959.6,0,3.3,0,0,43.2,171,171,1,2
1314,24-01-2009 22:40,30,49,11.3,78,3.7,978.6,1,3.1,S,958.8,0.2,3.7,0,0,43.2,171,171,1,2
1315,24-01-2009 23:10,30,49,11.2,77,4.1,977.9,2.4,4.4,SE,958.1,0.4,1.6,0.3,0.3,43.5,171.3,171.3,2,3
1316,24-01-2009 23:40,30,49,11.2,76,4.4,977.4,2,4.4,E,957.6,0.5,3,0.3,0.3,43.5,171.3,171.3,2,3
1317,25-01-2009 00:10,30,49,11.1,77,4.3,976.6,1.4,2.4,E,956.8,0.6,4.3,0,0.3,43.5,171.3,171.3,1,2
1318,25-01-2009 00:40,30,49,11.1,82,3.6,975.9,3.4,5.1,E,956.1,0.8,-1.2,0.3,0.6,43.8,171.6,171.6,3,3
1319,25-01-2009 01:10,30,49,11,85,2.6,974.5,1.4,3.7,S,954.7,0.3,2.6,1.5,1.8,45,172.8,172.8,1,3
1320,25-01-2009 01:40,30,49,10.9,84,3.1,973.1,3.1,6.1,NEE,953.3,0.7,-1.2,2.1,2.7,45.9,173.7,173.7,2,4
1321,25-01-2009 02:10,30,49,10.9,84,3,972.3,2,5.8,SEE,952.5,0.6,1.5,2.4,4.2,47.4,175.2,175.2,2,4
1322,25-01-2009 02:40,30,49,10.9,84,3.5,971.1,2.7,5.4,SSE,951.3,1.1,0.2,1.8,4.5,47.7,175.5,175.5,2,3
1323,25-01-2009 03:10,30,49,10.9,82,4.6,970.4,2,4.1,SEE,950.6,1.8,3.2,0.6,4.8,47.4,175.8,175.8,2,3
1324,25-01-2009 03:40,30,49,10.9,83,5.1,969.5,3.1,5.8,E,949.7,2.5,1.1,0.3,4.8,47.4,175.8,175.8,2,4
1325,25-01-2009 04:10,30,49,10.9,85,5.2,969.1,2.4,4.4,SE,949.3,2.9,2.8,0.6,5.4,48,176.4,176.4,2,3
1326,25-01-2009 04:40,30,49,10.8,85,5.5,968.5,3.4,5.4,SE,948.7,3.2,1,1.2,6,48.6,177,177,3,3
1327,25-01-2009 05:10,30,49,10.8,85,5.7,968.3,2.7,4.8,SE,948.5,3.4,2.6,0.6,6,48.6,177,177,2,3
1328,25-01-2009 05:40,30,49,10.7,84,6.2,968,2,3.7,SE,948.2,3.7,4.9,0,6,48.6,177,177,2,3
1329,25-01-2009 06:10,30,49,10.6,83,7.2,968.2,3.1,5.8,S,948.4,4.5,3.5,0,6,48.3,177,177,2,4
1330,25-01-2009 06:40,30,49,10.6,82,7.1,968.5,2.4,3.1,S,948.7,4.2,4.8,0,6,48.3,177,177,2,2
1331,25-01-2009 07:10,30,49,10.6,81,7.2,968.8,1.4,2.4,SE,949,4.2,7.2,0,6,48.3,177,177,1,2
1332,25-01-2009 07:40,30,49,10.5,79,6.9,968.9,2.7,5.1,S,949.1,3.5,4,0,6,47.7,177,177,2,3
1333,25-01-2009 08:10,30,50,10.5,75,6.2,969.4,1.7,3.7,NW,949.6,2.1,6.2,0,6,47.4,177,177,2,3
1334,25-01-2009 08:40,30,50,10.5,72,6.5,970,2.4,5.1,S,950.2,1.8,4.2,0,6,47.4,177,177,2,3
1335,25-01-2009 09:10,30,50,10.6,73,6.5,970.5,1,3.1,SW,950.7,2,6.5,0,6,47.4,177,177,1,2
1336,25-01-2009 09:40,30,50,10.6,75,6.2,971,1,2.7,S,951.2,2.1,6.2,0,6,47.4,177,177,1,2
1337,25-01-2009 10:10,30,49,10.8,71,7.6,971.2,2,3.4,E,951.4,2.7,6.4,0,6,47.4,177,177,2,3
1338,25-01-2009 10:40,30,49,10.9,68,8.6,971.5,2.7,4.8,SE,951.7,3,5.9,0,6,47.4,177,177,2,3
1339,25-01-2009 11:10,30,49,11,67,9,972.4,1.4,2.7,E,952.6,3.2,9,0,6,47.4,177,177,1,2
1340,25-01-2009 11:40,30,49,11.1,69,8.5,972.5,2.7,4.4,SSW,952.7,3.1,5.7,0,6,47.4,177,177,2,3
1341,25-01-2009 12:10,30,49,11.2,66,9,972.7,2.7,4.1,S,952.9,3,6.3,0,6,47.4,177,177,2,3
1342,25-01-2009 12:40,30,49,11.2,70,7.7,973,2.4,4.8,S,953.2,2.6,5.5,0,6,47.4,177,177,2,3
1343,25-01-2009 13:10,30,49,11.1,70,7.7,973.3,1,3.1,S,953.5,2.6,7.7,0,6,47.1,177,177,1,2
1344,25-01-2009 13:40,30,49,11,69,8,973.8,2.7,4.4,SW,954,2.7,5.2,0,6,47.1,177,177,2,3
1345,25-01-2009 14:10,30,49,11.1,65,9.2,974.1,1.4,3.4,SE,954.3,3,9.2,0,6,47.1,177,177,1,3
1346,25-01-2009 14:40,30,49,11,64,9.2,974.5,0.3,1.4,S,954.7,2.8,9.2,0,6,47.1,177,177,1,1
1347,25-01-2009 15:10,30,49,11,65,8.6,974.8,1,2.4,SE,955,2.4,8.6,0,6,46.8,177,177,1,2
1348,25-01-2009 15:40,30,49,11,68,7.8,975.2,0.3,1.4,E,955.4,2.3,7.8,0,6,45.9,177,177,1,1
1349,25-01-2009 16:10,30,49,10.9,69,7.2,975.5,1.7,3.4,S,955.7,1.9,7.2,0,6,44.1,177,177,2,3
1350,25-01-2009 16:40,30,49,10.9,70,6.6,975.8,1,2,SE,956,1.5,6.6,0,6,43.8,177,177,1,2
1351,25-01-2009 17:10,30,49,10.8,71,6,976.4,0.3,1,S,956.6,1.1,6,0,6,43.8,177,177,1,1
1352,25-01-2009 17:40,30,50,10.8,74,5.1,976.6,0,0.7,SE,956.8,0.9,5.1,0,6,43.8,177,177,0,1
1353,25-01-2009 18:10,30,50,10.7,76,4.5,976.9,0.3,1,SSW,957.1,0.6,4.5,0,6,43.8,177,177,1,1
1354,25-01-2009 18:40,30,50,10.7,75,5,977.4,1.4,2.4,SE,957.6,0.9,5,0,6,43.8,177,177,1,2
1355,25-01-2009 19:10,30,50,10.6,73,5.1,978.1,0,0.7,S,958.3,0.7,5.1,0,6,43.5,177,177,0,1
1356,25-01-2009 19:40,30,50,10.5,73,4.9,978.7,0.3,1,SE,958.9,0.5,4.9,0,6,43.5,177,177,1,1
1357,25-01-2009 20:10,30,50,10.5,74,4.7,978.9,0.7,1,S,959.1,0.5,4.7,0,6,43.2,177,177,1,1
1358,25-01-2009 20:40,30,50,10.4,76,4.2,979.5,0.7,2.7,NE,959.7,0.4,4.2,0,6,43.2,177,177,1,2
1359,25-01-2009 21:10,30,50,10.4,74,5.2,979.7,1.4,2.7,E,959.9,1,5.2,0,6,43.2,177,177,1,2
1360,25-01-2009 21:40,30,50,10.5,76,5.1,980.3,0.7,2,SE,960.5,1.2,5.1,0,6,43.2,177,177,1,2
1361,25-01-2009 22:10,30,51,10.6,76,5.2,980.7,2,3.4,S,960.9,1.3,3.8,0,6,43.2,177,177,2,3
1362,25-01-2009 22:40,30,50,10.6,78,4.2,981.2,0.3,1,SSW,961.4,0.7,4.2,0,6,43.2,177,177,1,1
1363,25-01-2009 23:10,30,50,10.7,80,3.8,981.6,0.3,0.7,NW,961.8,0.7,3.8,0,5.7,43.2,177,177,1,1
1364,25-01-2009 23:40,30,51,10.8,83,3.7,981.9,0.7,1.4,E,962.1,1.1,3.7,0,5.7,43.2,177,177,1,1
1365,26-01-2009 00:10,30,51,10.9,81,4.1,982,0,0.7,NE,962.2,1.1,4.1,0,5.7,43.2,177,177,0,1
1366,26-01-2009 00:40,30,51,10.9,82,3.5,982.5,0,0.7,NE,962.7,0.7,3.5,0,5.4,43.2,177,177,0,1
1367,26-01-2009 01:10,30,50,10.9,84,3.1,982.7,0.3,0.7,W,962.9,0.7,3.1,0,4.2,43.2,177,177,1,1
1368,26-01-2009 01:40,30,51,10.8,83,3.2,983.4,0.3,1.4,E,963.6,0.6,3.2,0,3.3,43.2,177,177,1,1
1369,26-01-2009 02:10,30,51,10.8,82,2.7,984,0,0.3,N,964.2,-0.1,2.7,0,1.8,43.2,177,177,0,1
1370,26-01-2009 02:40,30,50,10.7,85,2.8,984.6,0,0,E,964.8,0.5,2.8,0,1.5,43.2,177,177,0,0
1371,26-01-2009 03:10,30,50,10.6,86,2.4,984.9,0,0.7,W,965.1,0.3,2.4,0,1.2,43.2,177,177,0,1
1372,26-01-2009 03:40,30,50,10.6,86,2.5,985.4,0,0.7,N,965.6,0.4,2.5,0,1.2,43.2,177,177,0,1
1373,26-01-2009 04:10,30,50,10.5,87,2,985.9,0,0.7,N,966.1,0.1,2,0,0.6,42.9,177,177,0,1
1374,26-01-2009 04:40,30,50,10.5,86,2.7,986.4,0,0.3,SW,966.6,0.6,2.7,0,0,42.6,177,177,0,1
1375,26-01-2009 05:10,30,50,10.4,86,2.8,987.1,0,0,NE,967.3,0.7,2.8,0,0,42.6,177,177,0,0
1376,26-01-2009 05:40,30,50,10.4,85,2.4,987.9,0,0.3,S,968.1,0.1,2.4,0,0,42.3,177,177,0,1
1377,26-01-2009 06:10,30,50,10.3,86,2.4,988.5,0,0,N,968.7,0.3,2.4,0,0,41.7,177,177,0,0
1378,26-01-2009 06:40,30,50,10.2,86,3.1,988.7,0,0.7,N,968.9,1,3.1,0,0,41.7,177,177,0,1
1379,26-01-2009 07:10,30,50,10.2,85,3.4,989.3,0,0,N,969.5,1.1,3.4,0,0,41.1,177,177,0,0
1380,26-01-2009 07:40,30,50,10.2,87,3.5,989.9,0,0.3,NE,970.1,1.5,3.5,0,0,41.1,177,177,0,1
1381,26-01-2009 08:10,30,51,10.3,86,3.4,990.6,0,0,N,970.8,1.3,3.4,0,0,41.1,177,177,0,0
1382,26-01-2009 08:40,30,51,10.7,86,3.5,990.9,0.7,1,SW,971.1,1.4,3.5,0,0,41.1,177,177,1,1
1383,26-01-2009 09:10,30,51,11.3,85,4.6,991.5,0,0,NW,971.7,2.3,4.6,0,0,41.1,177,177,0,0
1384,26-01-2009 09:40,30,51,11.8,83,4.1,991.9,0,0,N,972.1,1.5,4.1,0,0,41.1,177,177,0,0
1385,26-01-2009 10:10,30,51,12.4,70,8.5,992.3,0.7,1.4,NNE,972.5,3.4,8.5,0,0,40.8,177,177,1,1
1386,26-01-2009 10:40,30,53,13.2,71,7.3,993.1,0,0,N,973.3,2.4,7.3,0,0,40.5,177,177,0,0
1387,26-01-2009 11:10,30,53,14.2,74,7.3,993.3,0,0.3,NNE,973.5,3,7.3,0,0,40.5,177,177,0,1
1388,26-01-2009 11:40,30,52,14.9,69,8.3,994,0,0.3,NE,974.2,3,8.3,0,0,39.9,177,177,0,1
1389,26-01-2009 12:10,30,51,15.3,71,8,994.3,0,0,SE,974.5,3.1,8,0,0,39.6,177,177,0,0
1390,26-01-2009 12:40,30,51,15.6,73,7.7,994.6,0,0,SE,974.8,3.2,7.7,0,0,39.6,177,177,0,0
1391,26-01-2009 13:10,30,50,15.8,73,7.5,994.8,0.3,0.7,SW,975,3,7.5,0,0,39.6,177,177,1,1
1392,26-01-2009 13:40,30,50,16,76,7.2,995.1,0,0,SE,975.3,3.3,7.2,0,0,39.6,177,177,0,0
1393,26-01-2009 14:10,30,49,16.1,76,7.2,995.2,0,0,SE,975.4,3.3,7.2,0,0,39.6,177,177,0,0
1394,26-01-2009 14:40,30,49,16,76,7.1,995.7,0,0.7,SEE,975.9,3.2,7.1,0,0,39.3,177,177,0,1
1395,26-01-2009 15:10,30,49,15.7,78,6.7,996,0.3,0.7,E,976.2,3.1,6.7,0,0,39.3,177,177,1,1
1396,26-01-2009 15:40,30,49,15.4,79,6.3,996.3,0.3,1,SE,976.5,2.9,6.3,0,0,39,177,177,1,1
1397,26-01-2009 16:10,30,50,15.3,79,6.1,996.6,0,0.3,SE,976.8,2.7,6.1,0,0,39,177,177,0,1
1398,26-01-2009 16:40,30,50,15.3,79,5.9,997,0,0.7,S,977.2,2.5,5.9,0,0,39,177,177,0,1
1399,26-01-2009 17:10,30,50,15.3,80,5.8,997.4,0,0.3,S,977.6,2.6,5.8,0,0,39,177,177,0,1
1400,26-01-2009 17:40,30,50,15.2,80,5.7,997.8,0.3,0.7,S,978,2.5,5.7,0,0,39,177,177,1,1
1401,26-01-2009 18:10,30,50,14.9,80,5.5,998.3,0.3,0.7,SE,978.5,2.3,5.5,0,0,39,177,177,1,1
1402,26-01-2009 18:40,30,50,14.8,80,5.5,998.7,0.7,1.4,S,978.9,2.3,5.5,0,0,39,177,177,1,1
1403,26-01-2009 19:10,30,51,15.2,80,5.5,998.9,0,0.3,SW,979.1,2.3,5.5,0,0,39,177,177,0,1
1404,26-01-2009 19:40,30,52,16.1,80,5.5,999.1,0.3,1,SE,979.3,2.3,5.5,0,0,38.4,177,177,1,1
1405,26-01-2009 20:10,30,51,16.6,78,5.6,999.2,0.3,1,E,979.4,2.1,5.6,0,0,38.4,177,177,1,1
1406,26-01-2009 20:40,30,51,16.9,79,5.5,999.2,0,0.7,SE,979.4,2.2,5.5,0,0,38.1,177,177,0,1
1407,26-01-2009 21:10,30,50,17.2,79,5.6,999.5,0.3,1,S,979.7,2.3,5.6,0,0,38.1,177,177,1,1
1408,26-01-2009 21:40,30,50,17.4,78,5.7,999.4,0.3,1.4,SE,979.6,2.2,5.7,0,0,38.1,177,177,1,1
1409,26-01-2009 22:10,30,50,17.7,79,5.5,999.6,0.3,1,SW,979.8,2.2,5.5,0,0,37.2,177,177,1,1
1410,26-01-2009 22:41,31,50,17.9,79,5.4,999.9,0.3,1.4,SW,980.1,2.1,5.4,0,0,36.6,177,177,1,1
1411,26-01-2009 23:11,30,50,18,80,5.2,1000,0,0.7,S,980.2,2,5.2,0,0,36.3,177,177,0,1
1412,26-01-2009 23:41,30,49,17.9,80,5.4,1000.2,0.3,1.4,S,980.4,2.2,5.4,0,0,36,177,177,1,1
1413,27-01-2009 00:11,30,49,17.7,81,5.3,1000.4,0.7,1.4,SE,980.6,2.3,5.3,0,0,36,177,177,1,1
1414,27-01-2009 00:41,30,49,17.4,81,5.4,1000,1,2.4,S,980.2,2.4,5.4,0,0,35.7,177,177,1,2
1415,27-01-2009 01:11,30,49,17.2,82,5.2,1000.4,0,0.7,W,980.6,2.4,5.2,0,0,35.4,177,177,0,1
1416,27-01-2009 01:41,30,49,16.9,83,4.7,1000.5,0,0.3,SW,980.7,2.1,4.7,0,0,35.1,177,177,0,1
1417,27-01-2009 02:11,30,49,16.7,84,4.1,1000.8,0,0.7,SW,981,1.6,4.1,0,0,34.8,177,177,0,1
1418,27-01-2009 02:41,30,49,16.4,85,3.9,1000.8,0,0,W,981,1.6,3.9,0,0,34.8,177,177,0,0
1419,27-01-2009 03:11,30,49,16.2,85,3.5,1001.3,0,0,W,981.5,1.2,3.5,0,0,34.8,177,177,0,0
1420,27-01-2009 03:41,30,49,16,86,3.4,1001,0.3,0.7,SW,981.2,1.3,3.4,0,0,34.8,177,177,1,1
1421,27-01-2009 04:11,30,49,15.8,86,3,1001,0,0.7,SW,981.2,0.9,3,0,0,34.8,177,177,0,1
1422,27-01-2009 04:41,30,49,15.6,86,2.8,1001.1,0,0,W,981.3,0.7,2.8,0,0,34.8,177,177,0,0
1423,27-01-2009 05:11,30,49,15.4,87,2.5,1001.2,0,0,W,981.4,0.6,2.5,0,0,34.8,177,177,0,0
1424,27-01-2009 05:41,30,49,15.2,87,2.7,1001.4,0,0,W,981.6,0.8,2.7,0,0,34.8,177,177,0,0
1425,27-01-2009 06:11,30,49,15.1,87,2.8,1001.5,0,0.3,SW,981.7,0.9,2.8,0,0,34.8,177,177,0,1
1426,27-01-2009 06:41,30,49,14.9,87,2.5,1001.6,0.3,1,W,981.8,0.6,2.5,0,0,34.8,177,177,1,1
1427,27-01-2009 07:11,30,49,14.7,88,2.7,1001.8,0,0.3,S,982,0.9,2.7,0,0,34.8,177,177,0,1
1428,27-01-2009 07:41,30,50,14.9,87,2.5,1002,0,0,NW,982.2,0.6,2.5,0,0,34.8,177,177,0,0
1429,27-01-2009 08:11,30,50,15.4,88,2.7,1002,0,0,NW,982.2,0.9,2.7,0,0,34.8,177,177,0,0
1430,27-01-2009 08:41,30,50,15.9,88,3,1002.1,0,0,NW,982.3,1.2,3,0.3,0.3,35.1,177.3,177.3,0,0
1431,27-01-2009 09:11,30,49,16.3,88,3.2,1002.2,0,0,NW,982.4,1.4,3.2,0.3,0.3,35.1,177.3,177.3,0,0
1432,27-01-2009 09:41,30,49,16.4,89,3.9,1002.3,0,0,NNW,982.5,2.3,3.9,0.3,0.6,35.4,177.6,177.6,0,0
1433,27-01-2009 10:11,30,50,16.4,89,4.3,1002.5,0,0,N,982.7,2.7,4.3,0.6,0.9,35.7,177.9,177.9,0,0
1434,27-01-2009 10:41,30,50,16.7,89,4.6,1002.5,0,0,NE,982.7,2.9,4.6,0.6,1.2,34.8,178.2,178.2,0,0
1435,27-01-2009 11:11,30,50,16.8,89,4.9,1002.5,0,0.7,NE,982.7,3.2,4.9,0.3,1.2,34.2,178.2,178.2,0,1
1436,27-01-2009 11:41,30,49,16.8,89,5.2,1002.3,0,0,NE,982.5,3.5,5.2,0,1.2,34.2,176.7,178.2,0,0
1437,27-01-2009 12:11,30,50,16.7,89,5.3,1002.2,0,0,NE,982.4,3.6,5.3,0,1.2,34.2,176.1,178.2,0,0
1438,27-01-2009 12:41,30,51,16.7,89,5.6,1002,0,0,N,982.2,3.9,5.6,0,1.2,34.2,176.1,178.2,0,0
1439,27-01-2009 13:11,30,51,17.1,89,5.8,1002,0,0,SW,982.2,4.1,5.8,0.3,1.5,34.5,176.4,178.5,0,0
1440,27-01-2009 13:41,30,51,17.7,88,5.8,1001.6,0.3,0.7,NE,981.8,4,5.8,0.6,1.8,34.8,176.7,178.8,1,1
1441,27-01-2009 14:11,30,50,18,88,5.9,1001.5,0,0.7,S,981.7,4.1,5.9,0.3,1.8,34.8,176.7,178.8,0,1
1442,27-01-2009 14:41,30,49,18.2,89,6.1,1001.4,0.3,1,SE,981.6,4.4,6.1,0.3,2.1,35.1,177,179.1,1,1
1443,27-01-2009 15:11,30,50,18.3,90,6,1001.7,0,1,SW,981.9,4.5,6,0.3,2.1,35.1,177,179.1,0,1
1444,27-01-2009 15:41,30,50,18.5,90,5.9,1001.5,0,0,SW,981.7,4.4,5.9,0.6,2.7,35.7,177.6,179.7,0,0
1445,27-01-2009 16:11,30,50,18.5,90,5.8,1001.7,0.3,1,SW,981.9,4.3,5.8,0.9,3,36,177.9,180,1,1
1446,27-01-2009 16:41,30,50,18.5,90,5.8,1001.9,0,0.3,SW,982.1,4.3,5.8,0.3,3,35.4,177.9,180,0,1
1447,27-01-2009 17:11,30,50,18.3,90,5.7,1002,0,0,S,982.2,4.2,5.7,0,3,34.2,177.9,180,0,0
1448,27-01-2009 17:41,30,50,18.2,90,5.6,1002.2,0,0,S,982.4,4.1,5.6,0.3,3.3,33.9,178.2,180.3,0,0
1449,27-01-2009 18:11,30,51,18.3,90,5.8,1002.3,0,0.7,S,982.5,4.3,5.8,0.3,3.3,33.9,178.2,180.3,0,1
1450,27-01-2009 18:41,30,50,18.4,91,6.1,1002.2,0,0.7,S,982.4,4.7,6.1,0,3.3,33.6,178.2,180.3,0,1
1451,27-01-2009 19:11,30,50,18.4,91,6.2,1002.3,0,0,SW,982.5,4.8,6.2,0,3.3,33.6,178.2,180.3,0,0
1452,27-01-2009 19:41,30,51,18.6,91,6.2,1002.5,0,1,SW,982.7,4.8,6.2,0.3,3.6,33.9,178.5,180.6,0,1
1453,27-01-2009 20:11,30,51,18.7,91,6.3,1002.7,0,0.7,S,982.9,4.9,6.3,0.6,3.9,33.9,178.8,180.9,0,1
1454,27-01-2009 20:41,30,50,18.6,91,6.2,1002.5,0,0.3,SW,982.7,4.8,6.2,0.3,3.9,33.3,178.8,180.9,0,1
1455,27-01-2009 21:11,30,50,18.4,91,6.2,1002.6,0,0,S,982.8,4.8,6.2,0,3.9,33.3,178.8,180.9,0,0
1456,27-01-2009 21:41,30,50,18.2,91,6.2,1002.6,0,0,N,982.8,4.8,6.2,0,3.9,33.3,178.8,180.9,0,0
1457,27-01-2009 22:11,30,50,18.2,91,6.1,1002.8,0,0,SW,983,4.7,6.1,0,3.9,33.3,178.8,180.9,0,0
1458,27-01-2009 22:41,30,50,18.2,91,6.1,1002.9,0,0,SW,983.1,4.7,6.1,0,3.9,33.3,178.8,180.9,0,0
1459,27-01-2009 23:11,30,50,18.2,91,6.1,1003.2,0,0,SW,983.4,4.7,6.1,0.3,4.2,33.6,179.1,181.2,0,0
1460,27-01-2009 23:41,30,50,18.1,91,6.1,1003.3,0,0,S,983.5,4.7,6.1,1.2,5.1,34.5,180,182.1,0,0
1461,28-01-2009 00:11,30,50,18,91,6.1,1003.2,0,0,S,983.4,4.7,6.1,1.5,5.7,35.1,180.6,182.7,0,0
1462,28-01-2009 00:41,30,50,17.8,91,6.1,1003.2,0,0,SW,983.4,4.7,6.1,1.2,6.3,35.7,181.2,183.3,0,0
1463,28-01-2009 01:11,30,50,17.6,91,6.1,1003.3,0,0,S,983.5,4.7,6.1,1.2,6.9,36.3,181.8,183.9,0,0
1464,28-01-2009 01:41,30,50,17.4,91,6,1003.3,0,0.7,N,983.5,4.6,6,1.5,7.8,37.2,182.7,184.8,0,1
1465,28-01-2009 02:11,30,50,17.2,91,5.9,1003.4,0.3,0.7,E,983.6,4.6,5.9,1.5,8.4,37.8,183.3,185.4,1,1
1466,28-01-2009 02:41,30,49,17,91,5.8,1003.5,0,0,NW,983.7,4.5,5.8,1.5,9.3,38.7,184.2,186.3,0,0
1467,28-01-2009 03:11,30,49,16.9,92,5.7,1003.4,0,0.3,W,983.6,4.5,5.7,1.5,9.9,39.3,184.8,186.9,0,1
1468,28-01-2009 03:41,30,49,16.7,92,5.8,1003.7,0,0,W,983.9,4.6,5.8,0.6,9.9,39.3,184.8,186.9,0,0
1469,28-01-2009 04:11,30,49,16.5,92,5.5,1003.8,0,0,NE,984,4.3,5.5,0,9.9,39.3,184.8,186.9,0,0
1470,28-01-2009 04:41,30,49,16.4,92,5.3,1003.8,0,0,NE,984,4.1,5.3,0,9.9,39.3,184.8,186.9,0,0
1471,28-01-2009 05:11,30,50,16.2,92,5,1004.1,0,0.3,SW,984.3,3.8,5,0,9.9,39.3,184.8,186.9,0,1
1472,28-01-2009 05:41,30,50,16,92,4.7,1004.4,0,0,SW,984.6,3.5,4.7,0,9.9,39.3,184.8,186.9,0,0
1473,28-01-2009 06:11,30,50,15.9,92,4.8,1004.6,0,0,SW,984.8,3.6,4.8,0,9.9,39.3,184.8,186.9,0,0
1474,28-01-2009 06:41,30,50,15.8,92,4.6,1005.3,0,0,NE,985.5,3.4,4.6,0,9.9,39.3,184.8,186.9,0,0
1475,28-01-2009 07:11,30,50,15.6,92,4.7,1005.2,0,0,W,985.4,3.5,4.7,0,9.9,39.3,184.8,186.9,0,0
1476,28-01-2009 07:41,30,50,15.8,92,4.6,1005.7,0,0.3,SW,985.9,3.4,4.6,0,9.9,39.3,184.8,186.9,0,1
1477,28-01-2009 08:11,30,50,16.2,92,4,1005.8,0,0,NE,986,2.8,4,0,9.9,39.3,184.8,186.9,0,0
1478,28-01-2009 08:41,30,50,16.7,92,3.9,1005.8,0,0.3,SW,986,2.7,3.9,0,9.6,39.3,184.8,186.9,0,1
1479,28-01-2009 09:11,30,50,17.1,92,3.6,1006.2,0,0,NE,986.4,2.4,3.6,0,9.6,38.7,184.8,186.9,0,0
1480,28-01-2009 09:41,30,50,17.5,92,4.4,1006.4,1,1.4,E,986.6,3.2,4.4,0,9.3,38.7,184.8,186.9,1,1
1481,28-01-2009 10:11,30,50,17.7,92,4.6,1006.6,0,0.3,NW,986.8,3.4,4.6,0,9,38.7,184.8,186.9,0,1
1482,28-01-2009 10:41,30,49,17.8,92,4.7,1006.8,0,0.7,N,987,3.5,4.7,0,8.7,38.7,184.8,186.9,0,1
1483,28-01-2009 11:11,30,49,17.6,92,5.7,1007,0,0,NE,987.2,4.5,5.7,0,8.7,38.7,184.8,186.9,0,0
1484,28-01-2009 11:41,30,49,17.4,91,5.4,1007.1,0.3,1,NNE,987.3,4.1,5.4,0,8.7,38.7,184.8,186.9,1,1
1485,28-01-2009 12:11,30,49,17.1,91,6.1,1007.1,0,0,NE,987.3,4.7,6.1,0,8.7,38.7,184.8,186.9,0,0
1486,28-01-2009 12:41,30,49,16.8,91,7.6,1007,0,0,E,987.2,6.2,7.6,0,8.7,38.7,184.8,186.9,0,0
1487,28-01-2009 13:11,30,49,16.6,87,7.2,1007.1,0.3,1,S,987.3,5.2,7.2,0,8.4,38.7,184.8,186.9,1,1
1488,28-01-2009 13:41,30,49,16.3,88,6.9,1007.3,0.3,0.7,S,987.5,5.1,6.9,0,8.1,38.7,184.8,186.9,1,1
1489,28-01-2009 14:11,30,49,16.1,87,6.9,1007.6,0,0.7,N,987.8,4.9,6.9,0,8.1,38.7,184.8,186.9,0,1
1490,28-01-2009 14:41,30,50,15.9,86,7,1007.8,0,0.3,SE,988,4.8,7,0,7.8,38.7,184.8,186.9,0,1
1491,28-01-2009 15:11,30,51,16.3,86,6.7,1008.1,0,0,NE,988.3,4.5,6.7,0,7.8,38.7,184.8,186.9,0,0
1492,28-01-2009 15:41,30,51,17.1,86,6.2,1008,0,0,N,988.2,4,6.2,0,7.2,38.7,184.8,186.9,0,0
1493,28-01-2009 16:11,30,51,17.6,86,5.9,1008,0,0,NE,988.2,3.7,5.9,0,6.9,38.7,184.8,186.9,0,0
1494,28-01-2009 16:41,30,50,18,87,5.5,1008.3,0,0,NE,988.5,3.5,5.5,0,6.9,38.7,184.8,186.9,0,0
1495,28-01-2009 17:11,30,50,18.4,88,5.2,1008.3,0.3,0.7,NEE,988.5,3.4,5.2,0,6.9,38.7,184.8,186.9,1,1
1496,28-01-2009 17:41,30,50,18.6,88,5.3,1008.2,0,0,NE,988.4,3.5,5.3,0,6.6,38.7,184.8,186.9,0,0
1497,28-01-2009 18:11,30,50,18.7,88,5.2,1008.3,0.7,1.4,E,988.5,3.4,5.2,0,6.6,38.4,184.8,186.9,1,1
1498,28-01-2009 18:41,30,50,19.1,89,4.9,1008.4,1.4,1.7,NE,988.6,3.2,4.9,0,6.6,38.1,184.8,186.9,1,2
1499,28-01-2009 19:11,30,49,19.4,89,4.6,1008.8,0.7,1.7,NE,989,2.9,4.6,0,6.6,37.5,184.8,186.9,1,2
1500,28-01-2009 19:41,30,49,19.6,90,4.1,1008.9,0.3,1.7,NE,989.1,2.6,4.1,0,6.3,36.9,184.8,186.9,1,2
1501,28-01-2009 20:11,30,49,19.7,90,3.7,1008.9,1.4,2,NEE,989.1,2.2,3.7,0,6,36.3,184.8,186.9,1,2
1502,28-01-2009 20:41,30,49,19.7,91,3.8,1008.9,0,0.7,N,989.1,2.5,3.8,0,6,35.7,184.8,186.9,0,1
1503,28-01-2009 21:11,30,49,19.7,91,3.6,1008.6,0.3,1,NE,988.8,2.3,3.6,0,6,35.4,184.8,186.9,1,1
1504,28-01-2009 21:41,30,49,19.7,91,2.9,1008.6,0,0.7,E,988.8,1.6,2.9,0,6,35.4,184.8,186.9,0,1
1505,28-01-2009 22:11,30,48,19.7,91,2.8,1008.3,0,0.7,NE,988.5,1.5,2.8,0,6,35.4,184.8,186.9,0,1
